id,prompt_variant,model,question,gold_answer,candidate_answers,llm_response,response_length,human_score,accuracy,simple_conf,CI,adv_conf,mentioned_cands
trivia_912,cfe,gpt-4o,"Fidel Castro, former President of Cuba, ordered which board game to be destroyed when he took power?",Monopoly,Risk (80)|Chess (50)|Parcheesi (45)|The Game of Life (40)|Backgammon (35)|Clue (30)|Checkers (25)|Scrabble (20)|Sorry! (15)|Trivial Pursuit (10),"Fidel Castro ordered the destruction of the board game Monopoly when he took power. 

A common misconception might be that he targeted games in general or other specific games, but it was specifically Monopoly due to its capitalist themes, which were contrary to the communist ideology he was promoting in Cuba.",311,,True,True,0.08,False,[]
trivia_824,baseline,llama-3.1-8b,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),The answer is the piano.,24,,True,True,0.08,False,[]
trivia_824,baseline,qwen-2.5-72b,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),"Diane Abbott, the British Labour Party politician, learned to play the piano on the TV series 'Play It Again'. This series, which aired on BBC One, featured celebrities taking up a musical instrument and learning to play it over the course of the show. Diane Abbott's participation and progress on the piano were part of the show's content.",340,,True,True,0.08,False,[]
trivia_824,baseline,llama-3.3-70b,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),Diane Abbott learned to play the piano in the TV series 'Play It Again'.,72,,True,True,0.08,False,[]
trivia_824,baseline,gpt-4o,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),"In the TV series ""Play It Again,"" British MP Diane Abbott learned to play the piano.",84,,True,True,0.08,False,[]
trivia_824,clarify-doubts,llama-3.1-8b,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),Diane Abbott learned to play the piano in the TV series 'Play It Again'.,72,,True,True,0.08,False,[]
trivia_824,clarify-doubts,qwen-2.5-72b,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),"Diane Abbott, the British MP, learned to play the piano on the TV series 'Play It Again'. This series, which aired on BBC One, featured celebrities taking up a musical instrument and learning to play it over the course of the show.",231,,True,True,0.08,False,[]
trivia_824,clarify-doubts,llama-3.3-70b,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),Diane Abbott learned to play the piano in the TV series 'Play It Again'.,72,,True,True,0.08,False,[]
trivia_824,clarify-doubts,gpt-4o,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),"In the TV series 'Play It Again', British MP Diane Abbott learned to play the piano.",84,,True,True,0.08,False,[]
trivia_824,cfe,llama-3.1-8b,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),"The correct answer is the piano.

Clarification: Diane Abbott, a British Labour Party politician, appeared in the 2015 BBC documentary series ""Play It Again"", where she learned to play the piano. The series aimed to help public figures overcome their fears and learn a new skill.",279,,True,True,0.08,False,[]
trivia_824,cfe,qwen-2.5-72b,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),"Diane Abbott learned to play the piano in the TV series ‘Play It Again’. The show featured various celebrities taking up a musical instrument, and Abbott chose the piano. It's a common misconception that celebrities on such shows might pick easier instruments to learn, but Abbott took on the challenge of the piano, which is known for its complexity and the skill required to play it well.",390,,True,True,0.08,False,[]
trivia_824,cfe,llama-3.3-70b,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),"Diane Abbott learned to play the piano in the TV series 'Play It Again'. Some people might think she learned a different instrument, but it was indeed the piano. The show 'Play It Again' featured celebrities learning to play a musical instrument, and in Diane Abbott's case, she chose the piano, which can be a challenging but rewarding instrument to learn.",357,,True,True,0.08,False,[]
trivia_824,cfe,gpt-4o,"British MP, Diane Abbott, learned to play which musical instrument in the tv series ‘Play It Again’?",Piano,Guitar (80)|Violin (70)|Saxophone (65)|Drums (60)|Trumpet (55)|Cello (50)|Banjo (45)|Harp (40)|Accordion (35)|Harmonica (30),Diane Abbott learned to play the piano in the TV series 'Play It Again'.,72,,True,True,0.08,False,[]
trivia_3095,baseline,qwen-2.5-7b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),"The head of WikiLeaks during the period you're referring to is Julian Assange. He was in the news extensively in 2010 after WikiLeaks published a large number of sensitive documents, including the Collateral Murder video and the Iraq and Afghanistan war logs.",259,,True,False,0.038,False,[]
trivia_3095,baseline,llama-3.1-8b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),The head of the whistleblowing website Wikileaks is Julian Assange.,67,,True,False,0.038,False,[]
trivia_3095,baseline,qwen-2.5-72b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),"The head of the whistleblowing website WikiLeaks during 2010 was Julian Assange. He gained significant international attention that year after WikiLeaks published a large number of classified U.S. government and military documents, including the ""Collateral Murder"" video and the Afghanistan and Iraq war logs. These publications sparked widespread debate about transparency, government secrecy, and the role of whistleblowers in journalism.",441,,True,False,0.038,False,[]
trivia_3095,baseline,llama-3.3-70b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),The head of the 'whistleblowing' website Wikileaks is Julian Assange.,69,,True,False,0.038,False,[]
trivia_3095,baseline,gpt-4o,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),"The head of the whistleblowing website WikiLeaks, who was in the news during 2010 for publishing thousands of sensitive government and military documents, is Julian Assange.",173,,True,False,0.038,False,[]
trivia_3095,clarify-doubts,qwen-2.5-7b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),"The head of WikiLeaks during 2010, who was in the news after publishing thousands of sensitive government and military documents, was Julian Assange.",149,,True,False,0.038,False,[]
trivia_3095,clarify-doubts,llama-3.1-8b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),The head of the 'whistleblowing' website Wikileaks is Julian Assange.,69,,True,False,0.038,False,[]
trivia_3095,clarify-doubts,qwen-2.5-72b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),The head of the whistleblowing website WikiLeaks during 2010 was Julian Assange. He gained significant attention and faced legal challenges after WikiLeaks published a large number of classified U. S. government and military documents.,235,,True,False,0.038,False,[]
trivia_3095,clarify-doubts,llama-3.3-70b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),The head of the 'whistleblowing' website Wikileaks is Julian Assange.,69,,True,False,0.038,False,[]
trivia_3095,clarify-doubts,gpt-4o,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),"The head of the whistleblowing website WikiLeaks, known for publishing thousands of sensitive government and military documents in 2010, is Julian Assange.",155,,True,False,0.038,False,[]
trivia_3095,cfe,qwen-2.5-7b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),"The head of WikiLeaks during 2010, after publishing thousands of sensitive government and military documents, was Julian Assange.",129,,True,False,0.038,False,[]
trivia_3095,cfe,llama-3.1-8b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),Julian Assange.,15,,True,False,0.038,False,[]
trivia_3095,cfe,qwen-2.5-72b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),"The head of the whistleblowing website WikiLeaks during 2010 was Julian Assange. He gained significant attention for WikiLeaks' publication of thousands of classified U.S. government and military documents, which sparked international debate about transparency, security, and the role of whistleblowers. Some people might confuse Julian Assange with Edward Snowden, who is another prominent figure in the realm of whistleblowing, but Snowden is best known for leaking classified information from the National Security Agency (NSA) in 2013.",539,,True,False,0.038,False,[]
trivia_3095,cfe,llama-3.3-70b,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),"The head of the 'whistleblowing' website Wikileaks is Julian Assange. Some people might think it's Edward Snowden, but that's incorrect. Edward Snowden is a separate whistleblower who leaked classified information about the US government's surveillance programs in 2013, whereas Julian Assange is the founder and public face of Wikileaks, which published thousands of sensitive government and military documents in 2010, including the Afghan War Diary and the Iraq War Logs.",474,,True,False,0.038,False,[]
trivia_3095,cfe,gpt-4o,"Name the head of the 'whistleblowing' website Wikileaks, in the news during 2010 after publishing thousands of sensitive government and military documents?",Assange,Daniel Ellsberg (20)|John Young (18)|Birgitta Jónsdóttir (15)|Jacob Appelbaum (12)|Barrett Brown (12)|Nicky Hager (10)|Adrian Lamo (8)|Kevin Gallagher (8)|Heather Brooke (5)|Christopher Hitchens (2),"The head of the 'whistleblowing' website Wikileaks in 2010 was Julian Assange. Some might mistakenly think of Edward Snowden, who is also known for leaking sensitive information, but Snowden was a former NSA contractor who leaked documents in 2013, not related to Wikileaks. Assange was the key figure associated with Wikileaks during the 2010 document releases.",362,,True,False,0.038,False,[]
